playerID,name,position,firstage,avgfirst3PER,avgfirst3MP,firstyr,peakage,height,weight,college
grahade01,Devonte' Graham,POINT GUARD,23,10.3,676.0,2019,,187.96,83.91452,Kansas
grantdo01,Donte Grantham,SMALL FORWARD,23,-38.1,2.0,2019,,203.2,97.52228,Clemson
hannadu01,Dusty Hannahs,SHOOTING GUARD,25,4.5,26.0,2019,,193.04,88.45044,Arkansas
harteis01,Isaiah Hartenstein,POWER FORWARD,20,10.0,221.0,2019,,213.36,112.944408,None
highsha01,Haywood Highsmith,SMALL FORWARD,22,4.5,40.0,2019,,200.66,99.79024,None
holidaa01,Aaron Holiday,POINT GUARD,22,11.9,646.0,2019,,185.42,83.91452,UCLA
huertke01,Kevin Huerter,SHOOTING GUARD,20,10.1,2048.0,2019,,200.66,86.18248,Maryland
humphis01,Isaac Humphries,CENTER,21,3.4,56.0,2019,,213.36,117.93392,Kentucky
hutchch01,Chandler Hutchison,SMALL FORWARD,22,8.8,895.0,2019,,200.66,89.357624,Boise State
jacksfr01,Frank Jackson,POINT GUARD,20,9.4,1169.0,2019,,190.5,92.98636,Duke
jacksja02,Jaren Jackson Jr.,POWER FORWARD,19,16.4,1515.0,2019,,210.82,109.76926399999999,Michigan State
jeffeam01,Amile Jefferson,POWER FORWARD,25,21.1,68.0,2019,,205.74,100.697424,Duke
johnsal02,Alize Johnson,POWER FORWARD,22,6.3,64.0,2019,,205.74,96.161504,Missouri State
johnsbj01,B.J. Johnson,SMALL FORWARD,23,8.85,49.0,2019,,,,
jonesje01,Jemerrio Jones,SMALL FORWARD,23,12.1,143.0,2019,,195.58,78.92500799999998,None
knoxke01,Kevin Knox,POWER FORWARD,19,8.7,2158.0,2019,,,,
kurucro01,Rodions Kurucs,SMALL FORWARD,20,11.0,1294.0,2019,,205.74,95.25431999999999,None
loftoza01,Zach Lofton,SHOOTING GUARD,26,-10.0,4.0,2019,,193.04,81.64656,New Mexico State
loydjo01,Jordan Loyd,POINT GUARD,25,16.3,55.0,2019,,193.04,95.25431999999999,None
maconda01,Daryl Macon,SHOOTING GUARD,23,5.5,90.0,2019,,190.5,83.91452,Arkansas
macurjp01,J.P. Macura,SHOOTING GUARD,23,5.7,17.0,2019,,195.58,92.98636,Xavier
matenya01,Yante Maten,POWER FORWARD,22,5.7,13.0,2019,,203.2,108.86208,None
mccalta01,Tahjere McCall,SHOOTING GUARD,24,9.6,8.0,2019,,195.58,86.18248,Tennessee State
meltode01,De'Anthony Melton,POINT GUARD,20,9.9,984.0,2019,,193.04,90.7184,USC
metuch01,Chimezie Metu,POWER FORWARD,21,6.4,145.0,2019,,208.28,102.0582,USC
miltosh01,Shake Milton,SHOOTING GUARD,22,9.3,268.0,2019,,198.12,93.893544,Southern Methodist
musadz01,Džanan Musa,SHOOTING GUARD,19,5.8,39.0,2019,,,,
mykhasv01,Sviatoslav Mykhailiuk,SMALL FORWARD,21,7.800000000000001,440.0,2019,,,,
okoboel01,Elie Okobo,POINT GUARD,21,7.6,958.0,2019,,190.5,86.18248,None
okogijo01,Josh Okogie,SHOOTING GUARD,20,9.4,1757.0,2019,,193.04,96.161504,Georgia Institute of Technology
pinsoth01,Theo Pinson,SHOOTING GUARD,23,8.1,211.0,2019,,198.12,98.883056,None
reynoca01,Cameron Reynolds,SHOOTING GUARD,23,10.4,259.0,2019,,203.2,102.0582,None
robindu01,Duncan Robinson,POWER FORWARD,24,7.6,161.0,2019,,203.2,95.25431999999999,Michigan
robinje01,Jerome Robinson,SHOOTING GUARD,21,7.2,320.0,2019,,195.58,86.18248,Boston College
robinmi01,Mitchell Robinson,CENTER,20,22.0,1360.0,2019,,215.9,108.86208,None
sampsbr01,Brandon Sampson,SHOOTING GUARD,21,8.5,214.0,2019,,195.58,83.46092800000002,None
sextoco01,Collin Sexton,POINT GUARD,20,12.0,2605.0,2019,,187.96,86.18248,Alabama
shamela01,Landry Shamet,SHOOTING GUARD,21,11.0,1802.0,2019,,195.58,85.275296,Wichita State
siberjo01,Jordan Sibert,SHOOTING GUARD,26,29.7,4.0,2019,,193.04,84.821704,University of Dayton
simonan01,Anfernee Simons,SHOOTING GUARD,19,11.1,141.0,2019,,193.04,83.91452,None
smithzh01,Zhaire Smith,SHOOTING GUARD,19,9.5,111.0,2019,,193.04,90.264808,Texas Tech
spaldra01,Ray Spalding,POWER FORWARD,21,7.35,148.0,2019,,208.28,97.52228,Louisville
spellom01,Omari Spellman,POWER FORWARD,21,12.4,805.0,2019,,205.74,111.13004,Villanova
terreja01,Jared Terrell,SHOOTING GUARD,23,0.7,111.0,2019,,190.5,102.965384,Rhode Island
terryem01,Emanuel Terry,POWER FORWARD,22,19.15,23.0,2019,,205.74,99.79024,None
thomakh01,Khyri Thomas,SHOOTING GUARD,22,6.2,195.0,2019,,190.5,95.25431999999999,Creighton
trentga02,Gary Trent Jr.,SHOOTING GUARD,20,3.6,111.0,2019,,198.12,92.98636,None
trieral01,Allonzo Trier,SHOOTING GUARD,23,12.2,1459.0,2019,,195.58,90.7184,Arizona
vandeja01,Jarred Vanderbilt,POWER FORWARD,19,12.4,69.0,2019,,205.74,97.068688,Kentucky
wagnemo01,Moritz Wagner,CENTER,21,10.1,446.0,2019,,210.82,111.13004,Michigan
walkelo01,Lonnie Walker,SHOOTING GUARD,20,10.8,118.0,2019,,,,
wanambr01,Brad Wanamaker,POINT GUARD,29,14.3,343.0,2019,,193.04,95.25431999999999,Pittsburgh
washbju01,Julian Washburn,SMALL FORWARD,27,6.5,254.0,2019,,203.2,94.800728,Texas-El Paso
watanyu01,Yuta Watanabe,SMALL FORWARD,24,3.3,174.0,2019,,205.74,92.98636,George Washington
welshth01,Thomas Welsh,CENTER,22,16.1,36.0,2019,,213.36,115.66596,UCLA
willijo04,Johnathan Williams,CENTER,23,15.1,372.0,2019,,205.74,103.418976,Gonzaga
willike04,Kenrich Williams,SMALL FORWARD,24,9.7,1079.0,2019,,200.66,95.25431999999999,None
williro04,Robert Williams,CENTER,21,18.8,283.0,2019,,,,
youngtr01,Trae Young,POINT GUARD,20,17.0,2503.0,2019,,187.96,81.64656,Oklahoma
